#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
555917	57448	27429	121521	118165	-	-	BIRC6	HTRA2	APOLLON|BRUCE	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Hao Y (2004)	PUBMED:15300255	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NR09	-	NP_057336|NP_001365054	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
555919	331	27429	106828	118165	RP1-315G1.5	-	XIAP	HTRA2	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Hao Y (2004)	PUBMED:15300255	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
570165	57448	27429	121521	118165	-	-	BIRC6	HTRA2	APOLLON|BRUCE	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Sekine K (2005)	PUBMED:15781261	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NR09	-	NP_057336|NP_001365054	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
570166	331	27429	106828	118165	RP1-315G1.5	-	XIAP	HTRA2	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Sekine K (2005)	PUBMED:15781261	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
570169	27429	57448	118165	121521	-	-	HTRA2	BIRC6	OMI|PARK13|PRSS25	APOLLON|BRUCE	Affinity Capture-Western	physical	Sekine K (2005)	PUBMED:15781261	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	Q9NR09	-	NP_057336|NP_001365054	-	-	-	-	-	-	Homo sapiens	Homo sapiens
677149	27429	9113	118165	114563	-	-	HTRA2	LATS1	OMI|PARK13|PRSS25	WARTS|wts	Biochemical Activity	physical	Kuninaka S (2007)	PUBMED:17130845	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	O95835	-	NP_001257448|NP_004681	-	-	-	-	-	-	Homo sapiens	Homo sapiens
677150	27429	9113	118165	114563	-	-	HTRA2	LATS1	OMI|PARK13|PRSS25	WARTS|wts	Affinity Capture-Western	physical	Kuninaka S (2007)	PUBMED:17130845	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	O95835	-	NP_001257448|NP_004681	-	-	-	-	-	-	Homo sapiens	Homo sapiens
677151	9113	27429	114563	118165	-	-	LATS1	HTRA2	WARTS|wts	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Kuninaka S (2007)	PUBMED:17130845	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O95835	-	NP_001257448|NP_004681	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
677892	57448	27429	121521	118165	-	-	BIRC6	HTRA2	APOLLON|BRUCE	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Bartke T (2004)	PUBMED:15200957	9606	9606	Low Throughput	-	-	Incubated with E1, UbcH5c, and ubiquitin	-	BIOGRID	Q9NR09	-	NP_057336|NP_001365054	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
692261	9113	27429	114563	118165	-	-	LATS1	HTRA2	WARTS|wts	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Kuninaka S (2005)	PUBMED:16007220	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O95835	-	NP_001257448|NP_004681	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
692262	27429	324	118165	106821	-	-	HTRA2	APC	OMI|PARK13|PRSS25	BTPS2|DP2|DP2.5|DP3|GS|PPP1R46	Reconstituted Complex	physical	Kuninaka S (2005)	PUBMED:16007220	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	P25054	Q4LE70|B7Z2B6	NP_000029|NP_001120982|NP_001120983|NP_001341835|NP_001341834|NP_001341828|NP_001341829|NP_001341831|NP_001341830|NP_001341833|NP_001341832|NP_001341826|NP_001341827|NP_001341824|NP_001341825	-	-	-	-	-	-	Homo sapiens	Homo sapiens
692263	27429	9113	118165	114563	-	-	HTRA2	LATS1	OMI|PARK13|PRSS25	WARTS|wts	Reconstituted Complex	physical	Kuninaka S (2005)	PUBMED:16007220	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	O95835	-	NP_001257448|NP_004681	-	-	-	-	-	-	Homo sapiens	Homo sapiens
692264	9113	27429	114563	118165	-	-	LATS1	HTRA2	WARTS|wts	OMI|PARK13|PRSS25	Co-localization	physical	Kuninaka S (2005)	PUBMED:16007220	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O95835	-	NP_001257448|NP_004681	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
696726	79444	27429	122670	118165	RP11-261N11.7	-	BIRC7	HTRA2	KIAP|LIVIN|ML-IAP|MLIAP|RNF50	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Vucic D (2002)	PUBMED:11801603	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96CA5	-	NP_071444|NP_647478	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
696729	331	27429	106828	118165	RP1-315G1.5	-	XIAP	HTRA2	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Vucic D (2002)	PUBMED:11801603	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
696792	27429	57448	118165	121521	-	-	HTRA2	BIRC6	OMI|PARK13|PRSS25	APOLLON|BRUCE	Reconstituted Complex	physical	Qiu XB (2005)	PUBMED:15507451	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	Q9NR09	-	NP_057336|NP_001365054	-	-	-	-	-	-	Homo sapiens	Homo sapiens
696795	27429	57448	118165	121521	-	-	HTRA2	BIRC6	OMI|PARK13|PRSS25	APOLLON|BRUCE	Biochemical Activity	physical	Qiu XB (2005)	PUBMED:15507451	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	Q9NR09	-	NP_057336|NP_001365054	-	-	-	-	-	-	Homo sapiens	Homo sapiens
715637	331	27429	106828	118165	RP1-315G1.5	-	XIAP	HTRA2	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	OMI|PARK13|PRSS25	Reconstituted Complex	physical	van Loo G (2002)	PUBMED:11803371	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
716249	27429	27429	118165	118165	-	-	HTRA2	HTRA2	OMI|PARK13|PRSS25	OMI|PARK13|PRSS25	Biochemical Activity	physical	Seong YM (2004)	PUBMED:15201285	9606	9606	Low Throughput	-	Proteolytic Processing	HtrA2 is autocatalytically processed in an intermolecular manner.	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
716252	27429	1447	118165	107834	-	-	HTRA2	CSN2	OMI|PARK13|PRSS25	CASB	Biochemical Activity	physical	Seong YM (2004)	PUBMED:15201285	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	P05814	W5RWE1	NP_001289699|NP_001882	-	-	-	-	-	-	Homo sapiens	Homo sapiens
716258	27429	331	118165	106828	-	RP1-315G1.5	HTRA2	XIAP	OMI|PARK13|PRSS25	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	Reconstituted Complex	physical	Seong YM (2004)	PUBMED:15201285	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	-	-	-	-	-	-	Homo sapiens	Homo sapiens
716261	27429	331	118165	106828	-	RP1-315G1.5	HTRA2	XIAP	OMI|PARK13|PRSS25	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	Affinity Capture-Western	physical	Seong YM (2004)	PUBMED:15201285	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	-	-	-	-	-	-	Homo sapiens	Homo sapiens
717509	331	27429	106828	118165	RP1-315G1.5	-	XIAP	HTRA2	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	OMI|PARK13|PRSS25	Affinity Capture-MS	physical	Martins LM (2002)	PUBMED:11602612	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
717512	27429	331	118165	106828	-	RP1-315G1.5	HTRA2	XIAP	OMI|PARK13|PRSS25	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	Affinity Capture-Western	physical	Martins LM (2002)	PUBMED:11602612	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	-	-	-	-	-	-	Homo sapiens	Homo sapiens
718507	331	27429	106828	118165	RP1-315G1.5	-	XIAP	HTRA2	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	OMI|PARK13|PRSS25	Affinity Capture-MS	physical	Suzuki Y (2001)	PUBMED:11583623	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
718508	331	27429	106828	118165	RP1-315G1.5	-	XIAP	HTRA2	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Suzuki Y (2001)	PUBMED:11583623	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
718509	329	27429	106826	118165	-	-	BIRC2	HTRA2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Suzuki Y (2001)	PUBMED:11583623	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13490	-	NP_001243092|NP_001157|NP_001243095	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
718510	330	27429	106827	118165	-	-	BIRC3	HTRA2	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Suzuki Y (2001)	PUBMED:11583623	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13489	-	NP_892007|NP_001156	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
718511	27429	1447	118165	107834	-	-	HTRA2	CSN2	OMI|PARK13|PRSS25	CASB	Biochemical Activity	physical	Suzuki Y (2001)	PUBMED:11583623	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	P05814	W5RWE1	NP_001289699|NP_001882	-	-	-	-	-	-	Homo sapiens	Homo sapiens
719069	27429	331	118165	106828	-	RP1-315G1.5	HTRA2	XIAP	OMI|PARK13|PRSS25	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	Far Western	physical	Hegde R (2002)	PUBMED:11606597	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	-	-	-	-	-	-	Homo sapiens	Homo sapiens
719070	27429	56616	118165	121157	-	hCG_1782202	HTRA2	DIABLO	OMI|PARK13|PRSS25	DFNA64|SMAC	Far Western	physical	Hegde R (2002)	PUBMED:11606597	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	Q9NR28	Q502X2|K7X1S0|A0A024RBT2	NP_001265232|NP_001265233|NP_001265231|NP_001358262|NP_620308|NP_063940|NP_001265271	-	-	-	-	-	-	Homo sapiens	Homo sapiens
719071	27429	56616	118165	121157	-	hCG_1782202	HTRA2	DIABLO	OMI|PARK13|PRSS25	DFNA64|SMAC	Affinity Capture-Western	physical	Hegde R (2002)	PUBMED:11606597	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	Q9NR28	Q502X2|K7X1S0|A0A024RBT2	NP_001265232|NP_001265233|NP_001265231|NP_001358262|NP_620308|NP_063940|NP_001265271	-	-	-	-	-	-	Homo sapiens	Homo sapiens
721153	7874	27429	113622	118165	-	-	USP7	HTRA2	HAUSP|TEF1	OMI|PARK13|PRSS25	Two-hybrid	physical	Lim J (2006)	PUBMED:16713569	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725487	27429	10456	118165	115719	-	RP11-137P24.1	HTRA2	HAX1	OMI|PARK13|PRSS25	HCLSBP1|HS1BP1|SCN3	Affinity Capture-Western	physical	Plun-Favreau H (2007)	PUBMED:17906618	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	O00165	-	NP_001018238|NP_006109	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725488	27429	331	118165	106828	-	RP1-315G1.5	HTRA2	XIAP	OMI|PARK13|PRSS25	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	Affinity Capture-Western	physical	Plun-Favreau H (2007)	PUBMED:17906618	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725489	27429	65018	118165	122376	-	-	HTRA2	PINK1	OMI|PARK13|PRSS25	BRPK|PARK6	Affinity Capture-Western	physical	Plun-Favreau H (2007)	PUBMED:17906618	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	Q9BXM7	-	NP_115785	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725490	65018	27429	122376	118165	-	-	PINK1	HTRA2	BRPK|PARK6	OMI|PARK13|PRSS25	Affinity Capture-Western	physical	Plun-Favreau H (2007)	PUBMED:17906618	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q9BXM7	-	NP_115785	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725491	6300	27429	112207	118165	-	-	MAPK12	HTRA2	ERK-6|ERK3|ERK6|MAPK 12|P38GAMMA|PRKM12|SAPK-3|SAPK3	OMI|PARK13|PRSS25	Biochemical Activity	physical	Plun-Favreau H (2007)	PUBMED:17906618	9606	9606	Low Throughput	-	Phosphorylation	figure 2.	-	BIOGRID	P53778	B7Z274	NP_002960|NP_001290181	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725500	1432	27429	107819	118165	RP1-179N16.5	-	MAPK14	HTRA2	CSBP|CSBP1|CSBP2|CSPB1|EXIP|Mxi2|PRKM14|PRKM15|RK|SAPK2A|p38|p38ALPHA	OMI|PARK13|PRSS25	Biochemical Activity	physical	Plun-Favreau H (2007)	PUBMED:17906618	9606	9606	Low Throughput	-	Phosphorylation	figure S2.	-	BIOGRID	Q16539	B4E0K5|A0A024RD15|L7RSM2	NP_620581|NP_001306|NP_620582|NP_620583	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725501	5600	27429	111586	118165	-	-	MAPK11	HTRA2	P38B|P38BETA2|PRKM11|SAPK2|SAPK2B|p38-2|p38Beta	OMI|PARK13|PRSS25	Biochemical Activity	physical	Plun-Favreau H (2007)	PUBMED:17906618	9606	9606	Low Throughput	-	Phosphorylation	figure S2.	-	BIOGRID	Q15759	-	NP_002742	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725502	5603	27429	111589	118165	RP1-179N16.4	-	MAPK13	HTRA2	MAPK 13|MAPK-13|PRKM13|SAPK4|p38delta	OMI|PARK13|PRSS25	Biochemical Activity	physical	Plun-Favreau H (2007)	PUBMED:17906618	9606	9606	Low Throughput	-	Phosphorylation	figure S2.	-	BIOGRID	O15264	A0A024RD04	NP_002745	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725503	5595	27429	111581	118165	-	-	MAPK3	HTRA2	ERK-1|ERK1|ERT2|HS44KDAP|HUMKER1A|P44ERK1|P44MAPK|PRKM3|p44-ERK1|p44-MAPK	OMI|PARK13|PRSS25	Biochemical Activity	physical	Plun-Favreau H (2007)	PUBMED:17906618	9606	9606	Low Throughput	-	Phosphorylation	figure S2.	-	BIOGRID	P27361	Q9BWJ1|L7RXH5	NP_002737|NP_001103361|NP_001035145	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725504	983	27429	107420	118165	-	-	CDK1	HTRA2	CDC2|CDC28A|P34CDC2	OMI|PARK13|PRSS25	Biochemical Activity	physical	Plun-Favreau H (2007)	PUBMED:17906618	9606	9606	Low Throughput	-	Phosphorylation	figure S2.	-	BIOGRID	P06493	B7Z3D6|I6L9I5|A0A024QZJ8	NP_001307847|NP_203698|NP_001163878|NP_001163877|NP_001777	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725505	1020	27429	107455	118165	-	-	CDK5	HTRA2	PSSALRE	OMI|PARK13|PRSS25	Biochemical Activity	physical	Plun-Favreau H (2007)	PUBMED:17906618	9606	9606	Low Throughput	-	Phosphorylation	figure S2.	-	BIOGRID	Q00535	-	NP_001157882|NP_004926	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
747481	133686	27429	126369	118165	-	-	NADK2	HTRA2	C5orf33|DECRD|MNADK|NADKD1	OMI|PARK13|PRSS25	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.919	-	Denoised score >= 0.75	-	BIOGRID	Q4G0N4	B7Z8V7|A0A024R048	NP_001078880|NP_001274270|NP_001274269|NP_694558	O43464	-	NP_001308656|NP_001308657|NP_037379|NP_659540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
