#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
282239	1981	1973	108296	108289	-	-	EIF4G1	EIF4A1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	DDX2A|EIF-4A|EIF4A|eIF-4A-I|eIF4A-I	Affinity Capture-Western	physical	Connolly E (2006)	PUBMED:16648488	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	P60842	-	NP_001191439|NP_001407	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282240	1981	1973	108296	108289	-	-	EIF4G1	EIF4A1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	DDX2A|EIF-4A|EIF4A|eIF-4A-I|eIF4A-I	Affinity Capture-Western	physical	Harris TE (2006)	PUBMED:16541103	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	P60842	-	NP_001191439|NP_001407	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282247	1981	1977	108296	108292	-	-	EIF4G1	EIF4E	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	AUTS19|CBP|EIF4E1|EIF4EL1|EIF4F	Affinity Capture-Western	physical	Connolly E (2006)	PUBMED:16648488	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	P06730	Q32Q75|X5D7E3|D6RBW1	NP_001317946|NP_001959|NP_001124151|NP_001124150	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282248	1981	1977	108296	108292	-	-	EIF4G1	EIF4E	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	AUTS19|CBP|EIF4E1|EIF4EL1|EIF4F	Affinity Capture-Western	physical	Harris TE (2006)	PUBMED:16541103	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	P06730	Q32Q75|X5D7E3|D6RBW1	NP_001317946|NP_001959|NP_001124151|NP_001124150	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282267	1977	1981	108292	108296	-	-	EIF4E	EIF4G1	AUTS19|CBP|EIF4E1|EIF4EL1|EIF4F	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Kumar V (2000)	PUBMED:10753870	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P06730	Q32Q75|X5D7E3|D6RBW1	NP_001317946|NP_001959|NP_001124151|NP_001124150	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282268	1977	1981	108292	108296	-	-	EIF4E	EIF4G1	AUTS19|CBP|EIF4E1|EIF4EL1|EIF4F	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Connolly E (2006)	PUBMED:16648488	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P06730	Q32Q75|X5D7E3|D6RBW1	NP_001317946|NP_001959|NP_001124151|NP_001124150	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282269	1977	1981	108292	108296	-	-	EIF4E	EIF4G1	AUTS19|CBP|EIF4E1|EIF4EL1|EIF4F	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Harris TE (2006)	PUBMED:16541103	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P06730	Q32Q75|X5D7E3|D6RBW1	NP_001317946|NP_001959|NP_001124151|NP_001124150	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282270	8662	1981	114211	108296	-	-	EIF3B	EIF4G1	EIF3-ETA|EIF3-P110|EIF3-P116|EIF3S9|PRT1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Harris TE (2006)	PUBMED:16541103	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P55884	A0A024R821	NP_003742|NP_001349721|NP_001349722|NP_001032360|NP_001349720	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282271	13684	1981	199420	108296	-	-	Eif4e	EIF4G1	EG668879|Eif4e-ps|If4e|eIF-4E	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Horton LE (2002)	PUBMED:12149653	10090	9606	Low Throughput	-	-	-	-	BIOGRID	P63073	Q8C470|Q3TK95	NP_031943	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Mus musculus	Homo sapiens
282272	117045	1981	250643	108296	-	-	Eif4e	EIF4G1	-	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Vary TC (2005)	PUBMED:16010989	10116	9606	Low Throughput	-	-	-	-	BIOGRID	P63074	-	NP_446426	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Rattus norvegicus	Homo sapiens
282273	117045	1981	250643	108296	-	-	Eif4e	EIF4G1	-	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Mezey E (2005)	PUBMED:16236269	10116	9606	Low Throughput	-	-	-	-	BIOGRID	P63074	-	NP_446426	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Rattus norvegicus	Homo sapiens
282514	1981	8661	108296	114210	-	-	EIF4G1	EIF3A	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	EIF3|EIF3S10|P167|TIF32|eIF3-p170|eIF3-theta|p180|p185	Affinity Capture-Western	physical	Harris TE (2006)	PUBMED:16541103	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	Q14152	-	NP_003741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282523	1981	8668	108296	114217	-	RP4-675E8.1	EIF4G1	EIF3I	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	EIF3S2|PRO2242|TRIP-1|TRIP1|eIF3-beta|eIF3-p36	Affinity Capture-Western	physical	Harris TE (2006)	PUBMED:16541103	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	Q13347	Q5U0F4	NP_003748	-	-	-	-	-	-	Homo sapiens	Homo sapiens
288263	8569	1981	114138	108296	RP11-49P4.3	-	MKNK1	EIF4G1	MNK1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Pyronnet S (1999)	PUBMED:9878069	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BUB5	A8K341|Q7Z319	NP_945324|NP_003675|NP_001129025	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
288264	8569	1981	114138	108296	RP11-49P4.3	-	MKNK1	EIF4G1	MNK1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Reconstituted Complex	physical	Pyronnet S (1999)	PUBMED:9878069	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BUB5	A8K341|Q7Z319	NP_945324|NP_003675|NP_001129025	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
315393	1981	4686	108296	110766	-	RP11-546O6.1	EIF4G1	NCBP1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	CBP80|NCBP|Sto1	Affinity Capture-Western	physical	McKendrick L (2001)	PUBMED:11340157	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	Q09161	A0A024R179	NP_002477|NP_001338435|NP_001338436|NP_001338433|NP_001338434	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316868	1981	26986	108296	117939	-	-	EIF4G1	PABPC1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	PAB1|PABP|PABP1|PABPC2|PABPL1	Affinity Capture-Western	physical	Imataka H (1998)	PUBMED:9857202	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	P11940	A0A024R9C1	NP_002559	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316869	26986	1981	117939	108296	-	-	PABPC1	EIF4G1	PAB1|PABP|PABP1|PABPC2|PABPL1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Imataka H (1998)	PUBMED:9857202	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P11940	A0A024R9C1	NP_002559	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316872	1981	26986	108296	117939	-	-	EIF4G1	PABPC1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	PAB1|PABP|PABP1|PABPC2|PABPL1	Reconstituted Complex	physical	Imataka H (1998)	PUBMED:9857202	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	P11940	A0A024R9C1	NP_002559	-	-	-	-	-	-	Homo sapiens	Homo sapiens
328055	3184	1981	109425	108296	-	-	HNRNPD	EIF4G1	AUF1|AUF1A|HNRPD|P37|hnRNPD0	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Sinsimer KS (2008)	PUBMED:18573886	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14103	A0A024RDF4|A0A024RDB4|A0A024RDF3	NP_001003810|NP_112737|NP_002129|NP_112738	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
423035	9100	1981	114554	108296	-	-	USP10	EIF4G1	UBPO	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Sowa ME (2009)	PUBMED:19615732	9606	9606	High Throughput	1.57	-	exogenous expression of bait	-	BIOGRID	Q14694	-	NP_005144|NP_001259004	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	BTO:0000007	HEK-293 cell	cell line	BTO:0000414	epithelial cell	-	Homo sapiens	Homo sapiens
423036	8667	1981	114216	108296	-	-	EIF3H	EIF4G1	EIF3S3|eIF3-gamma|eIF3-p40	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Sowa ME (2009)	PUBMED:19615732	9606	9606	High Throughput	5.04	-	exogenous expression of bait	-	BIOGRID	O15372	Q6IB98	NP_003747	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	BTO:0000007	HEK-293 cell	cell line	BTO:0000414	epithelial cell	-	Homo sapiens	Homo sapiens
423037	8665	1981	114214	108296	-	-	EIF3F	EIF4G1	EIF3S5|eIF3-p47	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Sowa ME (2009)	PUBMED:19615732	9606	9606	High Throughput	8.58	-	exogenous expression of bait	-	BIOGRID	O00303	-	NP_003745	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	BTO:0000007	HEK-293 cell	cell line	BTO:0000414	epithelial cell	-	Homo sapiens	Homo sapiens
423038	9960	1981	115285	108296	-	-	USP3	EIF4G1	SIH003|UBP	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Sowa ME (2009)	PUBMED:19615732	9606	9606	High Throughput	2.71	-	exogenous expression of bait	-	BIOGRID	Q9Y6I4	-	NP_006528|NP_001243631	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	BTO:0000007	HEK-293 cell	cell line	BTO:0000414	epithelial cell	-	Homo sapiens	Homo sapiens
423039	10146	1981	115448	108296	-	-	G3BP1	EIF4G1	G3BP|HDH-VIII	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Sowa ME (2009)	PUBMED:19615732	9606	9606	High Throughput	1.36	-	exogenous expression of bait	-	BIOGRID	Q13283	Q5U0Q1|Q6ZP53	NP_005745|NP_938405	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	BTO:0000007	HEK-293 cell	cell line	BTO:0000414	epithelial cell	-	Homo sapiens	Homo sapiens
445162	1977	1981	108292	108296	-	-	EIF4E	EIF4G1	AUTS19|CBP|EIF4E1|EIF4EL1|EIF4F	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Murata T (2006)	PUBMED:16720573	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P06730	Q32Q75|X5D7E3|D6RBW1	NP_001317946|NP_001959|NP_001124151|NP_001124150	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
555240	3184	1981	109425	108296	-	-	HNRNPD	EIF4G1	AUF1|AUF1A|HNRPD|P37|hnRNPD0	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Laroia G (1999)	PUBMED:10205060	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14103	A0A024RDF4|A0A024RDB4|A0A024RDF3	NP_001003810|NP_112737|NP_002129|NP_112738	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
576821	13669	1981	199415	108296	-	-	Eif3a	EIF4G1	A830012B05Rik|Csma|Eif3|Eif3s10|mKIAA0139	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	P23116	Q3UM46|Q3TRH1	NP_034253	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Mus musculus	Homo sapiens
601334	7337	1981	113185	108296	-	-	UBE3A	EIF4G1	ANCR|AS|E6-AP|EPVE6AP|HPVE6A	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q05086	Q9H2G0|Q9BUI6	NP_570854|NP_000453|NP_001341438|NP_001341435|NP_001341434|NP_001341437|NP_001341436|NP_001341475|NP_001341474|NP_001341477|NP_001341476|NP_001341471|NP_001341470|NP_001341473|NP_001341472|NP_001341455|NP_001341479|NP_001341452|NP_001341480|NP_001341478|NP_001361390|NP_001341467|NP_001341468|NP_001341469|NP_570853|NP_001341440|NP_001341441|NP_001341442	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
601813	79682	1981	122805	108296	-	-	CENPU	EIF4G1	CENP50|CENPU50|KLIP1|MLF1IP|PBIP1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Two-hybrid	physical	Vinayagam A (2011)	PUBMED:21900206	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q71F23	-	NP_078905	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
632251	5885	1981	111822	108296	-	-	RAD21	EIF4G1	CDLS4|HR21|HRAD21|MCD1|NXP1|SCC1|hHR21	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-Western	physical	Panigrahi AK (2011)	PUBMED:22145905	9606	9606	High Throughput	-	-	-	-	BIOGRID	O60216	A0A024R9J0	NP_006256	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	BTO:0000873	MOLT-4 cell	cell line	DOID:5603	acute T cell leukemia	-	Homo sapiens	Homo sapiens
667364	51547	1981	119602	108296	-	-	SIRT7	EIF4G1	SIR2L7	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Tsai YC (2012)	PUBMED:22586326	9606	9606	High Throughput	-	-	exogenous expression of bait|figure 2, table S1.	-	BIOGRID	Q9NRC8	-	NP_057622	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
