#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
727084	23400	9378	116973	114779	RP1-37C10.4	-	ATP13A2	NRXN1	CLN12|HSA9947|KRPPD|PARK9	Hs.22998|PTHSL2|SCZD17	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9ULB1|P58400	Q49A31|A7E294|A4FVB9	NP_001129131|NP_001317011|NP_001317022|NP_001317007|NP_001317026|NP_004792|NP_001317015|NP_001317021|NP_001317020|NP_001317023|NP_620072|NP_001317025|NP_001317024|NP_001307085|NP_001307086|NP_001317012|NP_001317013|NP_001317014|NP_001317006|NP_001317016|NP_001317017	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727085	23400	23770	116973	117270	RP1-37C10.4	-	ATP13A2	FKBP8	CLN12|HSA9947|KRPPD|PARK9	FKBP38|FKBPr38	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q14318	-	NP_036313|NP_001295302	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727086	23400	23208	116973	116815	RP1-37C10.4	-	ATP13A2	SYT11	CLN12|HSA9947|KRPPD|PARK9	SYT12|sytXI	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9BT88	-	NP_689493	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727087	23400	3312	116973	109544	RP1-37C10.4	-	ATP13A2	HSPA8	CLN12|HSA9947|KRPPD|PARK9	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727088	23400	7852	116973	113607	RP1-37C10.4	-	ATP13A2	CXCR4	CLN12|HSA9947|KRPPD|PARK9	CD184|D2S201E|FB22|HM89|HSY3RR|LAP-3|LAP3|LCR1|LESTR|NPY3R|NPYR|NPYRL|NPYY3R|WHIM	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	P61073	-	NP_003458|NP_001008540	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727089	23400	57007	116973	121321	RP1-37C10.4	-	ATP13A2	ACKR3	CLN12|HSA9947|KRPPD|PARK9	CMKOR1|CXC-R7|CXCR-7|CXCR7|GPR159|RDC-1|RDC1	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	P25106	-	NP_064707	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727090	23400	3384	116973	109611	RP1-37C10.4	-	ATP13A2	ICAM2	CLN12|HSA9947|KRPPD|PARK9	CD102	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	P13598	Q6FHE2	NP_001093257|NP_001093256|NP_000864|NP_001093259|NP_001093258	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727091	23400	56126	116973	121066	RP1-37C10.4	UNQ1906/PRO4352	ATP13A2	PCDHB10	CLN12|HSA9947|KRPPD|PARK9	PCDH-BETA10|PCHB10	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9UN67	-	NP_061753	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727092	23400	887	116973	107329	RP1-37C10.4	-	ATP13A2	CCKBR	CLN12|HSA9947|KRPPD|PARK9	CCK-B|CCK2R|GASR	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	P32239	-	NP_795344	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727093	23400	81619	116973	123554	RP1-37C10.4	-	ATP13A2	TSPAN14	CLN12|HSA9947|KRPPD|PARK9	DC-TM4F2|TM4SF14	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q8NG11	-	NP_001338196|NP_001338197|NP_001338195|NP_001121781|NP_001338199|NP_001338200|NP_001338201|NP_001338198|NP_112189	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727094	23400	4886	116973	110946	RP1-37C10.4	-	ATP13A2	NPY1R	CLN12|HSA9947|KRPPD|PARK9	NPY1-R|NPYR	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	P25929	-	NP_000900	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727095	23400	2149	116973	108448	RP1-37C10.4	-	ATP13A2	F2R	CLN12|HSA9947|KRPPD|PARK9	CF2R|HTR|PAR-1|PAR1|TR	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	P25116	Q2TNB2|A0A024RAP7	NP_001983|NP_001298242	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727096	23400	4040	116973	110219	RP1-37C10.4	-	ATP13A2	LRP6	CLN12|HSA9947|KRPPD|PARK9	ADCAD2	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	O75581	-	NP_002327	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727097	23400	10013	116973	115330	RP1-37C10.4	JM21	ATP13A2	HDAC6	CLN12|HSA9947|KRPPD|PARK9	CPBHM|HD6|PPP1R90	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9UBN7	A0A024QZ26	NP_001308160|NP_006035|NP_001308159|NP_001308158|NP_001308155|NP_001308154|NP_001308157|NP_001308156	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727098	23400	665	116973	107133	RP1-37C10.4	-	ATP13A2	BNIP3L	CLN12|HSA9947|KRPPD|PARK9	BNIP3a|NIX	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	O60238	Q6IBV1	NP_004322|NP_001317420	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727099	23400	517	116973	107002	RP1-37C10.4	PSEC0033	ATP13A2	ATP5G2	CLN12|HSA9947|KRPPD|PARK9	ATP5A	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q06055	-	NP_001002031|NP_005167|NP_001317198	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727100	23400	65991	116973	122440	RP1-37C10.4	GS1-273L24.1	ATP13A2	FUNDC2	CLN12|HSA9947|KRPPD|PARK9	DC44|HCBP6|HCC3|PD03104	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9BWH2	-	NP_076423	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727101	23400	204851	116973	128490	RP1-37C10.4	RP4-786G8.2	ATP13A2	HIPK1	CLN12|HSA9947|KRPPD|PARK9	Myak|Nbak2	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q86Z02	A0A024R0H9|B4DZ33	NP_852003|NP_938010|NP_689909|NP_938009	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727102	23400	84206	116973	123945	RP1-37C10.4	-	ATP13A2	MEX3B	CLN12|HSA9947|KRPPD|PARK9	MEX-3B|RKHD3|RNF195	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q6ZN04	-	NP_115622	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727103	23400	23077	116973	116709	RP1-37C10.4	AC001226.5	ATP13A2	MYCBP2	CLN12|HSA9947|KRPPD|PARK9	PAM	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	O75592	-	NP_055872	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727104	23400	58505	116973	121833	RP1-37C10.4	DC2	ATP13A2	OSTC	CLN12|HSA9947|KRPPD|PARK9	-	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9NRP0	A0A087WUD3|A0A024RDJ1	NP_001254746|NP_067050|NP_001254747	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727105	23400	54554	116973	120039	RP1-37C10.4	-	ATP13A2	WDR5B	CLN12|HSA9947|KRPPD|PARK9	-	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q86VZ2	-	NP_061942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727106	23400	10238	116973	115532	RP1-37C10.4	-	ATP13A2	DCAF7	CLN12|HSA9947|KRPPD|PARK9	AN11|HAN11|SWAN-1|WDR68	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	P61962	-	NP_005819	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727107	23400	4948	116973	111002	RP1-37C10.4	-	ATP13A2	OCA2	CLN12|HSA9947|KRPPD|PARK9	BEY|BEY1|BEY2|BOCA|D15S12|EYCL|EYCL2|EYCL3|HCL3|P|PED|SHEP1	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q04671	-	NP_000266|NP_001287913	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727108	23400	55251	116973	120542	RP1-37C10.4	RP11-476I15.3	ATP13A2	PCMTD2	CLN12|HSA9947|KRPPD|PARK9	C20orf36	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9NV79	-	NP_060727|NP_001098395	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727109	23400	114757	116973	125335	RP1-37C10.4	-	ATP13A2	CYGB	CLN12|HSA9947|KRPPD|PARK9	HGB|STAP	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q8WWM9	-	NP_599030	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727110	23400	1277	116973	107674	RP1-37C10.4	-	ATP13A2	COL1A1	CLN12|HSA9947|KRPPD|PARK9	OI4	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	P02452	-	NP_000079	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727111	23400	2844	116973	109103	RP1-37C10.4	-	ATP13A2	GPR21	CLN12|HSA9947|KRPPD|PARK9	-	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q99679	B4DSD1|H9NIL4	NP_005285	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727112	23400	374393	116973	131897	RP1-37C10.4	hCG_1729960	ATP13A2	FAM111B	CLN12|HSA9947|KRPPD|PARK9	CANP|POIKTMP	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q6SJ93	-	NP_001136175|NP_001136176|NP_945185	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727113	23400	51439	116973	119541	RP1-37C10.4	-	ATP13A2	FAM8A1	CLN12|HSA9947|KRPPD|PARK9	AHCP	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9UBU6	A0A024R006	NP_057339	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727114	23400	80011	116973	123067	RP1-37C10.4	CDA10	ATP13A2	FAM192A	CLN12|HSA9947|KRPPD|PARK9	C16orf94|CDA018|NIP30	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9GZU8	A0A024R6T8	NP_079222	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727115	23400	56851	116973	121211	RP1-37C10.4	HT022	ATP13A2	EMC7	CLN12|HSA9947|KRPPD|PARK9	C11orf3|C15orf24|ORF1-FL1	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9NPA0	-	NP_064539	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727116	23400	51398	116973	119522	RP1-37C10.4	CGI-140	ATP13A2	WDR83OS	CLN12|HSA9947|KRPPD|PARK9	C19orf56|PTD008	Two-hybrid	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	High Throughput	-	-	table S1. split-ubiquitin (Ub) membrane yeast two-hybrid (MYTH) system	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9Y284	-	NP_057229	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727117	23400	10013	116973	115330	RP1-37C10.4	JM21	ATP13A2	HDAC6	CLN12|HSA9947|KRPPD|PARK9	CPBHM|HD6|PPP1R90	Affinity Capture-Western	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9UBN7	A0A024QZ26	NP_001308160|NP_006035|NP_001308159|NP_001308158|NP_001308155|NP_001308154|NP_001308157|NP_001308156	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727118	23400	665	116973	107133	RP1-37C10.4	-	ATP13A2	BNIP3L	CLN12|HSA9947|KRPPD|PARK9	BNIP3a|NIX	Affinity Capture-Western	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	O60238	Q6IBV1	NP_004322|NP_001317420	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727119	23400	2580	116973	108853	RP1-37C10.4	-	ATP13A2	GAK	CLN12|HSA9947|KRPPD|PARK9	DNAJ26|DNAJC26	Affinity Capture-Western	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	O14976	B4DS37	NP_001273762|NP_005246|NP_001305063	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727120	23400	22848	116973	116520	RP1-37C10.4	RP11-427H3.3	ATP13A2	AAK1	CLN12|HSA9947|KRPPD|PARK9	-	Affinity Capture-Western	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q2M2I8	-	NP_001358506|NP_055726|NP_001358504	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727121	23400	23208	116973	116815	RP1-37C10.4	-	ATP13A2	SYT11	CLN12|HSA9947|KRPPD|PARK9	SYT12|sytXI	Affinity Capture-Western	physical	Usenovic M (2012)	PUBMED:22645275	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q9NQ11	Q8N4D4|Q8NBS1	NP_071372|NP_001135445|NP_001135446	Q9BT88	-	NP_689493	-	-	-	-	-	-	Homo sapiens	Homo sapiens
