#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
722604	120892	6202	125700	112116	-	RP11-269F19.3	LRRK2	RPS8	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	S8	Affinity Capture-MS	physical	Gandhi PN (2008)	PUBMED:18214993	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P62241	Q5JR94	NP_001003	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722605	120892	9349	125700	114752	-	-	LRRK2	RPL23	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	L23|rpL17	Affinity Capture-MS	physical	Gandhi PN (2008)	PUBMED:18214993	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P62829	A0A024R1Q8	NP_000969	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722606	120892	84790	125700	124259	-	-	LRRK2	TUBA1C	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	TUBA6|bcm948	Affinity Capture-Western	physical	Gandhi PN (2008)	PUBMED:18214993	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q9BQE3	F5H5D3	NP_001290045|NP_001290044|NP_001290046|NP_116093|NP_001290043	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722607	120892	203068	125700	128444	-	DAAP-285E11.4	LRRK2	TUBB	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	CDCBM6|M40|OK/SW-cl.56|TUBB1|TUBB5	Affinity Capture-Western	physical	Gandhi PN (2008)	PUBMED:18214993	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P07437	Q5ST81|B4DY90|B4DQN9|B4DMJ5|Q5SU16	NP_001280145|NP_001280144|NP_821133|NP_001280141|NP_001280143|NP_001280142	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722608	120892	84790	125700	124259	-	-	LRRK2	TUBA1C	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	TUBA6|bcm948	Co-localization	physical	Gandhi PN (2008)	PUBMED:18214993	9606	9606	Low Throughput	-	-	figure 4.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q9BQE3	F5H5D3	NP_001290045|NP_001290044|NP_001290046|NP_116093|NP_001290043	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722609	120892	203068	125700	128444	-	DAAP-285E11.4	LRRK2	TUBB	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	CDCBM6|M40|OK/SW-cl.56|TUBB1|TUBB5	Co-localization	physical	Gandhi PN (2008)	PUBMED:18214993	9606	9606	Low Throughput	-	-	figure 4.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P07437	Q5ST81|B4DY90|B4DQN9|B4DMJ5|Q5SU16	NP_001280145|NP_001280144|NP_821133|NP_001280141|NP_001280143|NP_001280142	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722611	120892	7534	125700	113366	-	-	LRRK2	YWHAZ	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD	Affinity Capture-MS	physical	Nichols RJ (2010)	PUBMED:20642453	9606	9606	Low Throughput	-	-	exogenous expression of bait|figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P63104	D0PNI1	NP_003397|NP_001129174|NP_001129171|NP_001129172|NP_001129173|NP_663723	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722612	120892	10971	125700	116168	-	-	LRRK2	YWHAQ	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	14-3-3|1C5|HS1	Affinity Capture-MS	physical	Nichols RJ (2010)	PUBMED:20642453	9606	9606	Low Throughput	-	-	exogenous expression of bait|figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P27348	-	NP_006817	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722613	120892	7531	125700	113363	-	-	LRRK2	YWHAE	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	14-3-3E|HEL2|KCIP-1|MDCR|MDS	Affinity Capture-MS	physical	Nichols RJ (2010)	PUBMED:20642453	9606	9606	Low Throughput	-	-	exogenous expression of bait|figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P62258	V9HW98	NP_006752	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722614	120892	7529	125700	113361	-	RP1-148E22.1	LRRK2	YWHAB	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	GW128|HEL-S-1|HS1|KCIP-1|YWHAA	Affinity Capture-MS	physical	Nichols RJ (2010)	PUBMED:20642453	9606	9606	Low Throughput	-	-	exogenous expression of bait|figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P31946	V9HWD6	NP_647539|NP_003395	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722615	120892	7533	125700	113365	-	LL22NC03-44A4.1	LRRK2	YWHAH	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	YWHA1	Affinity Capture-MS	physical	Nichols RJ (2010)	PUBMED:20642453	9606	9606	Low Throughput	-	-	exogenous expression of bait|figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q04917	A0A024R1K7|Q9H4N8	NP_003396	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722616	120892	11140	125700	116312	-	-	LRRK2	CDC37	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	P50CDC37	Affinity Capture-MS	physical	Nichols RJ (2010)	PUBMED:20642453	9606	9606	Low Throughput	-	-	exogenous expression of bait|figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q16543	A0A024R7B7	NP_008996	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722617	120892	3320	125700	109552	-	-	LRRK2	HSP90AA1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Nichols RJ (2010)	PUBMED:20642453	9606	9606	Low Throughput	-	-	exogenous expression of bait|figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722618	120892	3326	125700	109558	-	RP1-302G2.1	LRRK2	HSP90AB1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	D6S182|HSP84|HSP90B|HSPC2|HSPCB	Affinity Capture-MS	physical	Nichols RJ (2010)	PUBMED:20642453	9606	9606	Low Throughput	-	-	exogenous expression of bait|figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P08238	A0A024RD80|Q6PK50|B4DGL0	NP_001258900|NP_001258901|NP_031381|NP_001258898|NP_001258899|NP_001358167	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722619	120892	7532	125700	113364	-	-	LRRK2	YWHAG	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	14-3-3GAMMA|PPP1R170	Affinity Capture-MS	physical	Nichols RJ (2010)	PUBMED:20642453	9606	9606	Low Throughput	-	-	exogenous expression of bait|figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P61981	-	NP_036611	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722622	10971	120892	116168	125700	-	-	YWHAQ	LRRK2	14-3-3|1C5|HS1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	Affinity Capture-Western	physical	Nichols RJ (2010)	PUBMED:20642453	9606	9606	Low Throughput	-	-	figure 2.	-	BIOGRID	P27348	-	NP_006817	Q5S007	Q17RV3	NP_940980	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722624	120892	6456	125700	112353	-	-	LRRK2	SH3GL2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	CNSA2|EEN-B1|SH3D2A|SH3P4	Biochemical Activity	physical	Matta S (2012)	PUBMED:22998870	9606	9606	Low Throughput	-	Phosphorylation	figure 3.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q99962	Q7Z376	NP_003017	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722625	120892	6455	125700	112352	-	-	LRRK2	SH3GL1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	CNSA1|EEN|SH3D2B|SH3P8	Biochemical Activity	physical	Matta S (2012)	PUBMED:22998870	9606	9606	Low Throughput	-	Phosphorylation	figure 3.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q99961	Q6FGM0	NP_001186872|NP_003016|NP_001186873	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722626	120892	6457	125700	112354	-	-	LRRK2	SH3GL3	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	CNSA3|EEN-B2|HsT19371|SH3D2C|SH3P13	Biochemical Activity	physical	Matta S (2012)	PUBMED:22998870	9606	9606	Low Throughput	-	Phosphorylation	figure 3.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q99963	A0A024R215	NP_001288037|NP_001288038|NP_001311116|NP_001311115|NP_001311114|NP_001311113|NP_001311112|NP_001311111|NP_003018	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722627	120892	120892	125700	125700	-	-	LRRK2	LRRK2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	Biochemical Activity	physical	Ito G (2007)	PUBMED:17260967	9606	9606	Low Throughput	-	Phosphorylation	figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q5S007	Q17RV3	NP_940980	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722628	120892	4155	125700	110325	-	-	LRRK2	MBP	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	-	Biochemical Activity	physical	Ito G (2007)	PUBMED:17260967	9606	9606	Low Throughput	-	Phosphorylation	figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P02686	A0A024R384	NP_002376|NP_001020272|NP_001020271|NP_001020263|NP_001020252|NP_001020261	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722629	120892	120892	125700	125700	-	-	LRRK2	LRRK2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	Affinity Capture-Western	physical	Berger Z (2010)	PUBMED:20515039	9606	9606	Low Throughput	-	-	figure 4.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q5S007	Q17RV3	NP_940980	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722632	120892	51347	125700	119490	-	-	LRRK2	TAOK3	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	DPK|JIK|MAP3K18	Biochemical Activity	physical	Zach S (2010)	PUBMED:20949042	9606	9606	High Throughput	-	Phosphorylation	table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q9H2K8	-	NP_001333416|NP_001333417|NP_001333421|NP_001333420|NP_001333418|NP_001333419|NP_057365|NP_001333422	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722633	120892	8767	125700	114300	-	WUGSC:H_RG437L15.1	LRRK2	RIPK2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	CARD3|CARDIAK|CCK|GIG30|RICK|RIP2	Biochemical Activity	physical	Zach S (2010)	PUBMED:20949042	9606	9606	High Throughput|Low Throughput	-	Phosphorylation	figure 3.|table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	O43353	-	NP_003812|NP_001362289	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722634	120892	5590	125700	111576	-	RP11-181G12.1	LRRK2	PRKCZ	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	PKC-ZETA|PKC2	Biochemical Activity	physical	Zach S (2010)	PUBMED:20949042	9606	9606	High Throughput|Low Throughput	-	Phosphorylation	figure 2.|table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q05513	-	NP_001028754|NP_002735|NP_001229803|NP_001028753	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722635	120892	6788	125700	112664	-	-	LRRK2	STK3	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	KRS1|MST2	Biochemical Activity	physical	Zach S (2010)	PUBMED:20949042	9606	9606	High Throughput	-	Phosphorylation	table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q13188	A0A087WZ06	NP_001243242|NP_001243241|NP_006272	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722636	120892	8428	125700	114011	-	RP11-111L24.5	LRRK2	STK24	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	HEL-S-95|MST3|MST3B|STE20|STK3	Biochemical Activity	physical	Zach S (2010)	PUBMED:20949042	9606	9606	High Throughput	-	Phosphorylation	table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q9Y6E0	B4DR80|Q6P0Y1|Q5U0E6	NP_001027467|NP_003567|NP_001273578	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722637	120892	10494	125700	115757	-	-	LRRK2	STK25	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	SOK1|YSK1	Biochemical Activity	physical	Zach S (2010)	PUBMED:20949042	9606	9606	High Throughput|Low Throughput	-	Phosphorylation	figure 1.|table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	O00506	B4DMA5|B3KRS6|B4E185|B4DZ52|Q96BA2|A0A024R4B2|B4DVS7	NP_001269236|NP_001269237|NP_001258906|NP_001269235|NP_001258908|NP_001269234|NP_001258909|NP_006365|NP_001258907	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722638	120892	3320	125700	109552	-	-	LRRK2	HSP90AA1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Biochemical Activity	physical	Zach S (2010)	PUBMED:20949042	9606	9606	High Throughput	-	Phosphorylation	table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722639	120892	7186	125700	113038	-	-	LRRK2	TRAF2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	MGC:45012|TRAP|TRAP3	Biochemical Activity	physical	Zach S (2010)	PUBMED:20949042	9606	9606	High Throughput	-	Phosphorylation	table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q12933	A0A024R8H5	NP_066961	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722641	8767	120892	114300	125700	WUGSC:H_RG437L15.1	-	RIPK2	LRRK2	CARD3|CARDIAK|CCK|GIG30|RICK|RIP2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	Biochemical Activity	physical	Zach S (2010)	PUBMED:20949042	9606	9606	Low Throughput	-	Phosphorylation	figure 4.	-	BIOGRID	O43353	-	NP_003812|NP_001362289	Q5S007	Q17RV3	NP_940980	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722646	120892	27161	125700	118041	-	-	LRRK2	AGO2	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	EIF2C2|Q10	Affinity Capture-Western	physical	Gehrke S (2010)	PUBMED:20671708	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q9UKV8	A4FVC0	NP_001158095|NP_036286	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722647	27161	120892	118041	125700	-	-	AGO2	LRRK2	EIF2C2|Q10	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	Affinity Capture-Western	physical	Gehrke S (2010)	PUBMED:20671708	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q9UKV8	A4FVC0	NP_001158095|NP_036286	Q5S007	Q17RV3	NP_940980	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722649	120892	26523	125700	117726	-	RP4-789D17.1	LRRK2	AGO1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	EIF2C|EIF2C1|GERP95|Q99	Affinity Capture-Western	physical	Gehrke S (2010)	PUBMED:20671708	9606	9606	Low Throughput	-	-	figure S6.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q9UL18	-	NP_001304051|NP_001304052|NP_036331	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722652	120892	3320	125700	109552	-	-	LRRK2	HSP90AA1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Daechsel JC (2007)	PUBMED:17400507	9606	9606	Low Throughput	-	-	exogenous expression of bait|table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722654	120892	3326	125700	109558	-	RP1-302G2.1	LRRK2	HSP90AB1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	D6S182|HSP84|HSP90B|HSPC2|HSPCB	Affinity Capture-MS	physical	Daechsel JC (2007)	PUBMED:17400507	9606	9606	Low Throughput	-	-	exogenous expression of bait|table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P08238	A0A024RD80|Q6PK50|B4DGL0	NP_001258900|NP_001258901|NP_031381|NP_001258898|NP_001258899|NP_001358167	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722656	120892	23195	125700	116804	-	RP1-122O8.1	LRRK2	MDN1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	-	Affinity Capture-MS	physical	Daechsel JC (2007)	PUBMED:17400507	9606	9606	Low Throughput	-	-	exogenous expression of bait|table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q9NU22	-	NP_055426	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722657	120892	1213	125700	107623	-	-	LRRK2	CLTC	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	CHC|CHC17|CLH-17|CLTCL2|Hc	Affinity Capture-MS	physical	Daechsel JC (2007)	PUBMED:17400507	9606	9606	Low Throughput	-	-	exogenous expression of bait|table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q00610	A0A087WVQ6	NP_001275582|NP_004850	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722658	120892	7431	125700	113272	-	RP11-124N14.1	LRRK2	VIM	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	CTRCT30|HEL113	Affinity Capture-MS	physical	Daechsel JC (2007)	PUBMED:17400507	9606	9606	Low Throughput	-	-	exogenous expression of bait|table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	P08670	V9HWE1	NP_003371	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
722659	120892	23256	125700	116860	-	FKSG23	LRRK2	SCFD1	AURA17|DARDARIN|PARK8|RIPK7|ROCO2	C14orf163|RA410|SLY1|SLY1P|STXBP1L2	Affinity Capture-MS	physical	Daechsel JC (2007)	PUBMED:17400507	9606	9606	Low Throughput	-	-	exogenous expression of bait|table 1.	-	BIOGRID	Q5S007	Q17RV3	NP_940980	Q8WVM8	B7Z5N7|B7Z738	NP_057190|NP_001244305|NP_001269962|NP_001269960|NP_001269961|NP_878255	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
