#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2727662	80125	8398	123126	113986	-	CTA-228A9.2	CCDC33	PLA2G6	CT61	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q8N5R6	-	NP_001274110|NP_877592|NP_079331	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2730194	135892	8398	126435	113986	-	CTA-228A9.2	TRIM50	PLA2G6	TRIM50A	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q86XT4	B7ZLG2|Q2M204	NP_001268379|NP_001268380|NP_835226	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2734221	23623	8398	117155	113986	RP11-21N7.4	CTA-228A9.2	RUSC1	PLA2G6	NESCA	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q9BVN2	B4DQB8	NP_001265157|NP_001098674|NP_001098675|NP_001265159|NP_001265158|NP_001098673|NP_055143|NP_001265156	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2737148	159195	8398	127739	113986	RP11-137L10.4	CTA-228A9.2	USP54	PLA2G6	C10orf29|bA137L10.3|bA137L10.4	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q70EL1	-	NP_689799|NP_001307366|NP_001307370	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2742203	100128927	8398	612563	113986	-	CTA-228A9.2	ZBTB42	PLA2G6	ZNF925	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	B2RXF5	-	NP_001131073	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2742218	9792	8398	115136	113986	-	CTA-228A9.2	SERTAD2	PLA2G6	Sei-2|TRIP-Br2	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q14140	-	NP_055570	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2742967	8398	8398	113986	113986	CTA-228A9.2	CTA-228A9.2	PLA2G6	PLA2G6	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2820009	6787	8398	112663	113986	-	CTA-228A9.2	NEK4	PLA2G6	NRK2|STK2|pp12301	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	Affinity Capture-MS	physical	Basei FL (2015)	PUBMED:25798074	9606	9606	High Throughput	-	-	-	-	BIOGRID	P51957	Q05DF6	NP_001180462|NP_003148	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2955154	23586	8398	117121	113986	RP11-334P12.2	CTA-228A9.2	DDX58	PLA2G6	RIG-I|RIGI|RLR-1	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	Affinity Capture-RNA	physical	Wu SF (2020)	PUBMED:32513696	9606	9606	High Throughput	-	-	-	-	BIOGRID	O95786	-	NP_001372842|NP_001372843|NP_001372841|NP_001372836|NP_055129|NP_001372839|NP_001372838	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3042918	8398	55662	113986	120794	CTA-228A9.2	-	PLA2G6	HIF1AN	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	FIH1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.99265835	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.99265835, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	Q9NWT6	-	NP_060372	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3092972	8398	1111	113986	107536	CTA-228A9.2	-	PLA2G6	CHEK1	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	CHK1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.789141043	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.789141043, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3150769	80700	8398	123263	113986	-	CTA-228A9.2	UBXN6	PLA2G6	UBXD1|UBXDC2	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.968188252	-	BioPlex HCT HCT116 cells CompPASS score = 0.968188252, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9BZV1	-	NP_079517|NP_001164562	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3159725	84191	8398	123939	113986	-	CTA-228A9.2	FAM96A	PLA2G6	-	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.860145158	-	BioPlex HCT HCT116 cells CompPASS score = 0.860145158, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9H5X1	-	NP_115607|NP_001014812|NP_001276037	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3184752	1719	8398	108065	113986	-	CTA-228A9.2	DHFR	PLA2G6	DHFRP1|DYR	CaI-PLA2|GVI|INAD1|IPLA2-VIA|NBIA2|NBIA2A|NBIA2B|PARK14|PLA2|PNPLA9|iPLA2|iPLA2beta	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.88665707	-	BioPlex HCT HCT116 cells CompPASS score = 0.88665707, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	P00374	B4DM58|B0YJ76	NP_001277286|NP_000782|NP_001277283	O60733	A8K460	NP_001336793|NP_001336794|NP_001336795|NP_001186491|NP_003551|NP_001004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
