#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
452641	26058	1822	117520	108156	-	-	GIGYF2	ATN1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	B37|D12S755E|DRPLA|HRS|NOD	Affinity Capture-MS	physical	Ash MR (2010)	PUBMED:20696395	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	P54259	Q86V38	NP_001931|NP_001007027	-	-	-	-	-	-	Homo sapiens	Homo sapiens
452642	26058	1994	117520	108309	-	-	GIGYF2	ELAVL1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	ELAV1|HUR|Hua|MelG	Affinity Capture-MS	physical	Ash MR (2010)	PUBMED:20696395	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	Q15717	-	NP_001410	-	-	-	-	-	-	Homo sapiens	Homo sapiens
452643	26058	4904	117520	110959	-	-	GIGYF2	YBX1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	BP-8|CSDA2|CSDB|DBPB|MDR-NF1|NSEP-1|NSEP1|YB-1|YB1	Affinity Capture-MS	physical	Ash MR (2010)	PUBMED:20696395	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	P67809	-	NP_004550	-	-	-	-	-	-	Homo sapiens	Homo sapiens
452644	26058	26986	117520	117939	-	-	GIGYF2	PABPC1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	PAB1|PABP|PABP1|PABPC2|PABPL1	Affinity Capture-MS	physical	Ash MR (2010)	PUBMED:20696395	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	P11940	A0A024R9C1	NP_002559	-	-	-	-	-	-	Homo sapiens	Homo sapiens
452645	26058	23112	117520	116735	-	RP5-1042K10.7	GIGYF2	TNRC6B	GYF2|PARK11|PERQ2|PERQ3|TNRC15	-	Affinity Capture-MS	physical	Ash MR (2010)	PUBMED:20696395	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	Q9UPQ9	A0A024R1N5	NP_055903|NP_001155973|NP_001020014	-	-	-	-	-	-	Homo sapiens	Homo sapiens
452646	26058	8087	117520	113760	-	-	GIGYF2	FXR1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	FXR1P	Affinity Capture-MS	physical	Ash MR (2010)	PUBMED:20696395	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	P51114	-	NP_001350811|NP_005078|NP_001013456|NP_001013457	-	-	-	-	-	-	Homo sapiens	Homo sapiens
452647	26058	27161	117520	118041	-	-	GIGYF2	AGO2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	EIF2C2|Q10	Affinity Capture-MS	physical	Ash MR (2010)	PUBMED:20696395	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	Q9UKV8	A4FVC0	NP_001158095|NP_036286	-	-	-	-	-	-	Homo sapiens	Homo sapiens
452648	26058	10146	117520	115448	-	-	GIGYF2	G3BP1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	G3BP|HDH-VIII	Affinity Capture-MS	physical	Ash MR (2010)	PUBMED:20696395	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	Q13283	Q5U0Q1|Q6ZP53	NP_005745|NP_938405	-	-	-	-	-	-	Homo sapiens	Homo sapiens
452649	26058	4076	117520	110252	-	-	GIGYF2	CAPRIN1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	GPIAP1|GPIP137|GRIP137|M11S1|RNG105|p137GPI	Affinity Capture-MS	physical	Ash MR (2010)	PUBMED:20696395	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	Q14444	-	NP_976240|NP_005889	-	-	-	-	-	-	Homo sapiens	Homo sapiens
464856	324	26058	106821	117520	-	-	APC	GIGYF2	BTPS2|DP2|DP2.5|DP3|GS|PPP1R46	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Two-hybrid	physical	Bandyopadhyay S (2010)	PUBMED:20936779	9606	9606	High Throughput	-	-	-	-	BIOGRID	P25054	Q4LE70|B7Z2B6	NP_000029|NP_001120982|NP_001120983|NP_001341835|NP_001341834|NP_001341828|NP_001341829|NP_001341831|NP_001341830|NP_001341833|NP_001341832|NP_001341826|NP_001341827|NP_001341824|NP_001341825	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
609525	5105	26058	111136	117520	-	-	PCK1	GIGYF2	PEPCK-C|PEPCK1|PEPCKC	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Jiang W (2011)	PUBMED:21726808	9606	9606	High Throughput	-	-	exogenous expression of bait	-	BIOGRID	P35558	-	NP_002582	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
667837	51547	26058	119602	117520	-	-	SIRT7	GIGYF2	SIR2L7	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Tsai YC (2012)	PUBMED:22586326	9606	9606	High Throughput	-	-	exogenous expression of bait|figure 2, table S1.	-	BIOGRID	Q9NRC8	-	NP_057622	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
726779	115752	26058	125453	117520	-	-	DIS3L	GIGYF2	DIS3L1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Tomecki R (2010)	PUBMED:20531386	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8TF46	-	NP_001137160|NP_588616|NP_001310874|NP_001310868|NP_001310866|NP_001310873|NP_001310870|NP_001310877|NP_001310865|NP_001310875|NP_001310867	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
832646	3320	26058	109552	117520	-	-	HSP90AA1	GIGYF2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Skarra DV (2011)	PUBMED:21360678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
836438	26058	9470	117520	114856	-	-	GIGYF2	EIF4E2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	4E-LP|4EHP|EIF4EL3|IF4e	Far Western	physical	Morita M (2012)	PUBMED:22751931	9606	9606	Low Throughput	-	-	figure 1.	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	O60573	B9A023|Q53RG0|B8ZZL3|Q59FE1|B8ZZ50	NP_001317131|NP_001317130|NP_001263266|NP_001263265|NP_004837|NP_001269887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
836439	9470	26058	114856	117520	-	-	EIF4E2	GIGYF2	4E-LP|4EHP|EIF4EL3|IF4e	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-Western	physical	Morita M (2012)	PUBMED:22751931	9606	9606	Low Throughput	-	-	figure 1.|figure 5.	-	BIOGRID	O60573	B9A023|Q53RG0|B8ZZL3|Q59FE1|B8ZZ50	NP_001317131|NP_001317130|NP_001263266|NP_001263265|NP_004837|NP_001269887	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
836440	26058	9470	117520	114856	-	-	GIGYF2	EIF4E2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	4E-LP|4EHP|EIF4EL3|IF4e	Affinity Capture-Western	physical	Morita M (2012)	PUBMED:22751931	9606	9606	Low Throughput	-	-	figure 1.|figure 5.	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	O60573	B9A023|Q53RG0|B8ZZL3|Q59FE1|B8ZZ50	NP_001317131|NP_001317130|NP_001263266|NP_001263265|NP_004837|NP_001269887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
836444	26058	9470	117520	114856	-	-	GIGYF2	EIF4E2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	4E-LP|4EHP|EIF4EL3|IF4e	Affinity Capture-MS	physical	Morita M (2012)	PUBMED:22751931	9606	9606	Low Throughput	-	-	figure 5.	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	O60573	B9A023|Q53RG0|B8ZZL3|Q59FE1|B8ZZ50	NP_001317131|NP_001317130|NP_001263266|NP_001263265|NP_004837|NP_001269887	-	-	-	-	-	-	Homo sapiens	Homo sapiens
836445	9470	26058	114856	117520	-	-	EIF4E2	GIGYF2	4E-LP|4EHP|EIF4EL3|IF4e	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Morita M (2012)	PUBMED:22751931	9606	9606	Low Throughput	-	-	figure 5.	-	BIOGRID	O60573	B9A023|Q53RG0|B8ZZL3|Q59FE1|B8ZZ50	NP_001317131|NP_001317130|NP_001263266|NP_001263265|NP_004837|NP_001269887	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
836449	90850	26058	124771	117520	-	-	ZNF598	GIGYF2	-	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Morita M (2012)	PUBMED:22751931	9606	9606	Low Throughput	-	-	figure 5.	-	BIOGRID	Q86UK7	-	NP_835461	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
836454	90850	26058	124771	117520	-	-	ZNF598	GIGYF2	-	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-Western	physical	Morita M (2012)	PUBMED:22751931	9606	9606	Low Throughput	-	-	figure 5.	-	BIOGRID	Q86UK7	-	NP_835461	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
836455	26058	90850	117520	124771	-	-	GIGYF2	ZNF598	GYF2|PARK11|PERQ2|PERQ3|TNRC15	-	Affinity Capture-Western	physical	Morita M (2012)	PUBMED:22751931	9606	9606	Low Throughput	-	-	figure 5.	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	Q86UK7	-	NP_835461	-	-	-	-	-	-	Homo sapiens	Homo sapiens
905253	9125	26058	114573	117520	-	-	RQCD1	GIGYF2	CNOT9|CT129|RCD-1|RCD1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-Western	physical	Ajiro M (2010)	PUBMED:20878056	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92600	D5MQE1	NP_001258563|NP_001258564|NP_005435	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	BTO:0000567	HeLa cell	cell line	-	-	-	Homo sapiens	Homo sapiens
905258	9125	26058	114573	117520	-	-	RQCD1	GIGYF2	CNOT9|CT129|RCD-1|RCD1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Reconstituted Complex	physical	Ajiro M (2010)	PUBMED:20878056	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92600	D5MQE1	NP_001258563|NP_001258564|NP_005435	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
905260	26058	2887	117520	109144	-	-	GIGYF2	GRB10	GYF2|PARK11|PERQ2|PERQ3|TNRC15	GRB-IR|Grb-10|IRBP|MEG1|RSS	Affinity Capture-Western	physical	Ajiro M (2010)	PUBMED:20878056	9606	9606	Low Throughput	-	-	Loss of RQCD1 decreases this interaction	-	BIOGRID	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	Q13322	-	NP_001001549|NP_001337745|NP_001337744|NP_001001550|NP_001337743|NP_001001555|NP_001357938|NP_005302|NP_001357937	-	-	-	-	-	-	Homo sapiens	Homo sapiens
913307	23435	26058	117003	117520	RP4-635E18.2	-	TARDBP	GIGYF2	ALS10|TDP-43	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Freibaum BD (2010)	PUBMED:20020773	9606	9606	High Throughput	3.0	-	FLAG-tagged interactor A|score=co-IP spectra/negative control spectra	-	BIOGRID	Q13148	A0A024R4E2|Q9H256	NP_031401	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
914055	7529	26058	113361	117520	RP1-148E22.1	-	YWHAB	GIGYF2	GW128|HEL-S-1|HS1|KCIP-1|YWHAA	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Couzens AL (2013)	PUBMED:24255178	9606	9606	High Throughput	1.0	-	-	-	BIOGRID	P31946	V9HWD6	NP_647539|NP_003395	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939229	55366	26058	120644	117520	-	-	LGR4	GIGYF2	BNMD17|GPR48	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Carmon KS (2014)	PUBMED:24639526	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9BXB1	Q59ER8	NP_060960	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954042	326	26058	106823	117520	-	-	AIRE	GIGYF2	AIRE1|APECED|APS1|APSI|PGA1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	O43918	-	NP_000374	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954140	9212	26058	114646	117520	-	-	AURKB	GIGYF2	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954274	1026	26058	107460	117520	-	-	CDKN1A	GIGYF2	CAP20|CDKN1|CIP1|MDA-6|P21|SDI1|WAF1|p21CIP1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	P38936	A0A024RCX5	NP_001361441|NP_000380|NP_001361440|NP_001361442|NP_001361439|NP_001361438|NP_001278478|NP_510867|NP_001207706|NP_001207707	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954401	11190	26058	116360	117520	RP3-477O4.2	-	CEP250	GIGYF2	C-NAP1|CEP2|CNAP1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9BV73	-	NP_001305148|NP_009117	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954573	9702	26058	115054	117520	-	-	CEP57	GIGYF2	MVA2|PIG8|TSP57	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q86XR8	-	NP_055494|NP_001230706|NP_001230705	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954902	79959	26058	123028	117520	-	-	CEP76	GIGYF2	C18orf9|HsT1705	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q8TAP6	B4DP81	NP_079175|NP_001258918	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954903	2010	26058	108325	117520	XX-FW88778H2.1	-	EMD	GIGYF2	EDMD|LEMD5|STA	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	P50402	-	NP_000108	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954904	3959	26058	110150	117520	-	-	LGALS3BP	GIGYF2	90K|BTBD17B|CyCAP|M2BP|MAC-2-BP|TANGO10B|gp90	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q08380	-	NP_005558	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954905	10916	26058	116121	117520	RP1-14O9.1	-	MAGED2	GIGYF2	11B6|BCG-1|BCG1|HCA10|MAGE-D2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9UNF1	A0A024R9Y7	NP_055414|NP_803182|NP_957516	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954906	7157	26058	113010	117520	-	-	TP53	GIGYF2	BCC7|LFS1|P53|TRP53	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954907	10426	26058	115695	117520	RP11-480K16.2	-	TUBGCP3	GIGYF2	104p|GCP3|Grip104|SPBC98|Spc98|Spc98p	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96CW5	A0A087WU06|B4DYP7	NP_001273208|NP_006313|NP_001273206|NP_001273207	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954908	7415	26058	113258	117520	-	-	VCP	GIGYF2	ALS14|HEL-220|HEL-S-70|IBMPFD|IBMPFD1|TERA|p97	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	P55072	Q96IF9|V9HW80	NP_009057|NP_001341857|NP_001341856	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1029915	10075	26058	115385	117520	RP3-339A18.4	-	HUWE1	GIGYF2	ARF-BP1|HECTH9|HSPC272|Ib772|LASU1|MULE|URE-B1|UREB1	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Thompson JW (2014)	PUBMED:25147182	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q7Z6Z7	A0A024R9U8|A0A024R9Y3|A0A024R9W5	NP_113584	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
