#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
572453	7345	6606	113192	112490	-	-	UCHL1	SMN1	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	BCD541|GEMIN1|SMA|SMA1|SMA2|SMA3|SMA4|SMA@|SMN|SMNT|T-BCD541|TDRD16A	Affinity Capture-Western	physical	Hsu SH (2010)	PUBMED:20713032	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P09936	V9HW74	NP_004172	Q16637	-	NP_075012|NP_001284644|NP_000335	-	-	-	-	-	-	Homo sapiens	Homo sapiens
572454	7345	6606	113192	112490	-	-	UCHL1	SMN1	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	BCD541|GEMIN1|SMA|SMA1|SMA2|SMA3|SMA4|SMA@|SMN|SMNT|T-BCD541|TDRD16A	Biochemical Activity	physical	Hsu SH (2010)	PUBMED:20713032	9606	9606	Low Throughput	-	Ubiquitination	-	-	BIOGRID	P09936	V9HW74	NP_004172	Q16637	-	NP_075012|NP_001284644|NP_000335	-	-	-	-	-	-	Homo sapiens	Homo sapiens
589804	7157	7345	113010	113192	-	-	TP53	UCHL1	BCC7|LFS1|P53|TRP53	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Affinity Capture-Western	physical	Li L (2010)	PUBMED:20395212	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
589807	4193	7345	110358	113192	-	-	MDM2	UCHL1	ACTFS|HDMX|hdm2	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Affinity Capture-Western	physical	Li L (2010)	PUBMED:20395212	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q00987	A7UKX8|Q96DS0|A7UKX9|A7UKX7|G3XA89	NP_001354919|NP_001265391|NP_002383|NP_001138811|NP_001138812|NP_001138809	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
589810	1029	7345	107463	113192	-	-	CDKN2A	UCHL1	ARF|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Affinity Capture-Western	physical	Li L (2010)	PUBMED:20395212	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N726|P42771	G3XAG3|K7PML8	NP_478102|NP_001182061|NP_000068|NP_478104	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
611876	7345	7316	113192	113164	-	-	UCHL1	UBC	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	HMG20	Biochemical Activity	physical	Bremm A (2010)	PUBMED:20622874	9606	9606	Low Throughput	-	Deubiquitination	cleaves di-ubiquitin in vitro	-	BIOGRID	P09936	V9HW74	NP_004172	P0CG48	-	NP_066289	-	-	-	-	-	-	Homo sapiens	Homo sapiens
680510	7345	7846	113192	113603	-	-	UCHL1	TUBA1A	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	B-ALPHA-1|LIS3|TUBA3	Affinity Capture-MS	physical	Kabuta T (2008)	PUBMED:18250096	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P09936	V9HW74	NP_004172	Q71U36	-	NP_001257329|NP_001257328|NP_006000	-	-	-	-	-	-	Homo sapiens	Homo sapiens
680511	7345	7846	113192	113603	-	-	UCHL1	TUBA1A	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	B-ALPHA-1|LIS3|TUBA3	Affinity Capture-Western	physical	Kabuta T (2008)	PUBMED:18250096	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P09936	V9HW74	NP_004172	Q71U36	-	NP_001257329|NP_001257328|NP_006000	-	-	-	-	-	-	Homo sapiens	Homo sapiens
681584	54386	7345	119942	113192	PP8000	-	TERF2IP	UCHL1	DRIP5|RAP1	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Two-hybrid	physical	Lee OH (2011)	PUBMED:21044950	9606	9606	High Throughput	-	-	BifC	-	BIOGRID	Q9NYB0	-	NP_061848	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
681646	26277	7345	117660	113192	-	-	TINF2	UCHL1	DKCA3|TIN2	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Two-hybrid	physical	Lee OH (2011)	PUBMED:21044950	9606	9606	High Throughput	-	-	BifC	-	BIOGRID	Q9BSI4	B4DFJ1	NP_036593|NP_001092744	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
682302	3920	7345	110114	113192	-	-	LAMP2	UCHL1	CD107b|LAMP-2|LAMPB|LGP110	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Affinity Capture-Western	physical	Kabuta T (2008)	PUBMED:18550537	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P13473	-	NP_001116078|NP_002285|NP_054701	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
682305	7345	3312	113192	109544	-	-	UCHL1	HSPA8	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-Western	physical	Kabuta T (2008)	PUBMED:18550537	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P09936	V9HW74	NP_004172	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	-	-	-	-	-	-	Homo sapiens	Homo sapiens
682306	7345	3320	113192	109552	-	-	UCHL1	HSP90AA1	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Kabuta T (2008)	PUBMED:18550537	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P09936	V9HW74	NP_004172	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
683338	7345	3920	113192	110114	-	-	UCHL1	LAMP2	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	CD107b|LAMP-2|LAMPB|LGP110	Reconstituted Complex	physical	Kabuta T (2008)	PUBMED:18635949	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P09936	V9HW74	NP_004172	P13473	-	NP_001116078|NP_002285|NP_054701	-	-	-	-	-	-	Homo sapiens	Homo sapiens
683339	7345	3312	113192	109544	-	-	UCHL1	HSPA8	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Reconstituted Complex	physical	Kabuta T (2008)	PUBMED:18635949	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P09936	V9HW74	NP_004172	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	-	-	-	-	-	-	Homo sapiens	Homo sapiens
683340	7345	3320	113192	109552	-	-	UCHL1	HSP90AA1	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Kabuta T (2008)	PUBMED:18635949	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P09936	V9HW74	NP_004172	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
684209	7345	7316	113192	113164	-	-	UCHL1	UBC	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	HMG20	Biochemical Activity	physical	Boudreaux D (2012)	PUBMED:22284438	9606	9606	Low Throughput	-	Deubiquitination	-	-	BIOGRID	P09936	V9HW74	NP_004172	P0CG48	-	NP_066289	-	-	-	-	-	-	Homo sapiens	Homo sapiens
684227	7345	7316	113192	113164	-	-	UCHL1	UBC	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	HMG20	Co-crystal Structure	physical	Boudreaux DA (2010)	PUBMED:20439756	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P09936	V9HW74	NP_004172	P0CG48	-	NP_066289	-	-	-	-	-	-	Homo sapiens	Homo sapiens
684237	7345	7316	113192	113164	-	-	UCHL1	UBC	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	HMG20	Reconstituted Complex	physical	Boudreaux DA (2010)	PUBMED:20439756	9606	9606	Low Throughput	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID	P09936	V9HW74	NP_004172	P0CG48	-	NP_066289	-	-	-	-	-	-	Homo sapiens	Homo sapiens
688706	1017	7345	107452	113192	-	-	CDK2	UCHL1	CDKN2|p33(CDK2)	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Affinity Capture-MS	physical	Neganova I (2011)	PUBMED:21319273	9606	9606	High Throughput	-	-	figure 6, table S2.	-	BIOGRID	P24941	A0A024RB77|A0A024RB10|B4DDL9|E7ESI2	NP_001789|NP_439892|NP_001277159	P09936	V9HW74	NP_004172	BTO:0001086	embryonic stem cell	cell type	-	-	-	Homo sapiens	Homo sapiens
695359	150	7345	106659	113192	-	-	ADRA2A	UCHL1	ADRA2|ADRA2R|ADRAR|ALPHA2AAR|ZNF32	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Two-hybrid	physical	Weber B (2009)	PUBMED:19477270	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P08913	-	NP_000672	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
695360	150	7345	106659	113192	-	-	ADRA2A	UCHL1	ADRA2|ADRA2R|ADRAR|ALPHA2AAR|ZNF32	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Reconstituted Complex	physical	Weber B (2009)	PUBMED:19477270	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P08913	-	NP_000672	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
695361	151	7345	106660	113192	-	-	ADRA2B	UCHL1	ADRA2L1|ADRA2RL1|ADRARL1|ALPHA2BAR|alpha-2BAR	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Reconstituted Complex	physical	Weber B (2009)	PUBMED:19477270	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P18089	A2RUS0	NP_000673	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
695362	152	7345	106661	113192	-	-	ADRA2C	UCHL1	ADRA2L2|ADRA2RL2|ADRARL2|ALPHA2CAR	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Reconstituted Complex	physical	Weber B (2009)	PUBMED:19477270	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P18825	Q4W594	NP_000674	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
695363	154	7345	106663	113192	-	-	ADRB2	UCHL1	ADRB2R|ADRBR|B2AR|BAR|BETA2AR	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Reconstituted Complex	physical	Weber B (2009)	PUBMED:19477270	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07550	-	NP_000015	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
695364	150	7345	106659	113192	-	-	ADRA2A	UCHL1	ADRA2|ADRA2R|ADRAR|ALPHA2AAR|ZNF32	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Affinity Capture-Western	physical	Weber B (2009)	PUBMED:19477270	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P08913	-	NP_000672	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
724164	207	7345	106710	113192	-	-	AKT1	UCHL1	AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Affinity Capture-MS	physical	Klein JB (2005)	PUBMED:16027165	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P31749	B0LPE5|B3KVH4	NP_005154|NP_001014432|NP_001014431|NP_001369359|NP_001369362|NP_001369361|NP_001369360	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
724416	4684	7345	110764	113192	-	-	NCAM1	UCHL1	CD56|MSK39|NCAM	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Reconstituted Complex	physical	Wobst H (2012)	PUBMED:23061666	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P13591	A0A087WWD4	NP_001373221|NP_001229537|NP_001070150|NP_000606|NP_851996|NP_001229536|NP_001373219	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
730163	84676	7345	124195	113192	-	-	TRIM63	UCHL1	IRF|MURF1|MURF2|RNF28|SMRZ	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Biochemical Activity	physical	Loch CM (2012)	PUBMED:22626734	9606	9606	High Throughput	-	Ubiquitination	In presence of Ube2D3 and Ube1	-	BIOGRID	Q969Q1	-	NP_115977	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
730201	57159	7345	121415	113192	-	-	TRIM54	UCHL1	MURF|MURF-3|RNF30|muRF3	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Biochemical Activity	physical	Loch CM (2012)	PUBMED:22626734	9606	9606	High Throughput	-	Ubiquitination	In presence of Ube2D3 and Ube1	-	BIOGRID	Q9BYV2	-	NP_115935|NP_912730	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
730235	27005	7345	117950	113192	RP11-297K8.3	-	USP21	UCHL1	USP16|USP23	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Biochemical Activity	physical	Loch CM (2012)	PUBMED:22626734	9606	9606	High Throughput	-	Deubiquitination	-	-	BIOGRID	Q9UK80	-	NP_001014443|NP_036607|NP_001306777|NP_001306776	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
730253	9958	7345	115283	113192	-	-	USP15	UCHL1	UNPH-2|UNPH4	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Biochemical Activity	physical	Loch CM (2012)	PUBMED:22626734	9606	9606	High Throughput	-	Deubiquitination	-	-	BIOGRID	Q9Y4E8	-	NP_001338088|NP_001338089|NP_001338093|NP_006304|NP_001338095|NP_001338094|NP_001239008|NP_001338092|NP_001239007	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
730277	57646	7345	121683	113192	-	-	USP28	UCHL1	-	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Biochemical Activity	physical	Loch CM (2012)	PUBMED:22626734	9606	9606	High Throughput	-	Deubiquitination	-	-	BIOGRID	Q96RU2	B4E3L3	NP_001333199|NP_001333198|NP_001333193|NP_001333192|NP_001333191|NP_001333190|NP_001333197|NP_001333196|NP_001333194|NP_065937|NP_001333181|NP_001333182|NP_001333188|NP_001333189|NP_001287958|NP_001333202|NP_001333201|NP_001333200|NP_001333184|NP_001333186|NP_001333187|NP_001333183	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
752741	7345	80335	113192	123245	-	UNQ9342/PRO34047	UCHL1	WDR82	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	MST107|MSTP107|PRO2730|PRO34047|SWD2|TMEM113|WDR82A	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.776	-	Denoised score >= 0.75	-	BIOGRID	P09936	V9HW74	NP_004172	Q6UXN9	A0A024R333	NP_079498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
815326	1642	7345	108009	113192	-	-	DDB1	UCHL1	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Affinity Capture-Western	physical	Hussain S (2013)	PUBMED:23297343	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q16531	-	NP_001914	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
815327	57521	7345	121582	113192	-	-	RPTOR	UCHL1	KOG1|Mip1	HEL-117|NDGOA|PARK5|PGP 9.5|PGP9.5|PGP95|Uch-L1	Affinity Capture-Western	physical	Hussain S (2013)	PUBMED:23297343	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N122	Q6DKI0	NP_065812|NP_001156506	P09936	V9HW74	NP_004172	-	-	-	-	-	-	Homo sapiens	Homo sapiens
