#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
306200	6531	6622	112422	112506	-	-	SLC6A3	SNCA	DAT|DAT1|PKDYS	NACP|PARK1|PARK4|PD1	Affinity Capture-Western	physical	Lee FJ (2001)	PUBMED:11292651	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q01959	-	NP_001035	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	-	-	-	-	-	-	Homo sapiens	Homo sapiens
306201	6531	6622	112422	112506	-	-	SLC6A3	SNCA	DAT|DAT1|PKDYS	NACP|PARK1|PARK4|PD1	Two-hybrid	physical	Lee FJ (2001)	PUBMED:11292651	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q01959	-	NP_001035	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	-	-	-	-	-	-	Homo sapiens	Homo sapiens
320460	6622	856249	112506	36297	-	YPR131C	SNCA	NAT3	NACP|PARK1|PARK4|PD1	NAA20|RAD56|S000007464|S000029405|L000001576	Phenotypic Suppression	genetic	Zabrocki P (2008)	PUBMED:18634833	9606	559292	Low Throughput	-	-	-	-	BIOGRID	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	Q06504	-	NP_015456	APO:0000049	morphology	phenotype	-	-	wild type	Homo sapiens	Saccharomyces cerevisiae (S288c)
330700	6622	5071	112506	111105	-	KB-152G3.1	SNCA	PARK2	NACP|PARK1|PARK4|PD1	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-Western	physical	Kawahara K (2008)	PUBMED:18195004	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	O60260	X5DR79	NP_054643|NP_054642|NP_004553	-	-	-	-	-	-	Homo sapiens	Homo sapiens
344125	855103	6622	35255	112506	YMR079W	-	SEC14	SNCA	PIT1|phosphatidylinositol/phosphatidylcholine transfer protein SEC14|L000001839	NACP|PARK1|PARK4|PD1	Synthetic Lethality	genetic	Rappley I (2009)	PUBMED:19146388	559292	9606	Low Throughput	-	-	SEC14/CKI1/Alpha-Syn triple mutants are synthetic lethal|genetic complex	-	BIOGRID	P24280	-	NP_013796	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Homo sapiens
344126	850824	6622	31402	112506	YLR133W	-	CKI1	SNCA	bifunctional choline kinase/ethanolamine kinase CKI1|L000000346	NACP|PARK1|PARK4|PD1	Synthetic Lethality	genetic	Rappley I (2009)	PUBMED:19146388	559292	9606	Low Throughput	-	-	SEC14/CKI1/Alpha-Syn triple mutants are synthetic lethal|genetic complex	-	BIOGRID	P20485	-	NP_013234	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	APO:0000112	inviable	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Homo sapiens
346535	854466	6622	34679	112506	YOR291W	-	YPK9	SNCA	-	NACP|PARK1|PARK4|PD1	Synthetic Rescue	genetic	Gitler AD (2009)	PUBMED:19182805	559292	9606	Low Throughput	-	-	-	-	BIOGRID	Q12697	-	NP_014934	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	APO:0000111	viability	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Homo sapiens
346536	856681	6622	36698	112506	YEL031W	-	SPF1	SNCA	COD1|PER9|PIO1|ion-transporting P-type ATPase SPF1|L000003454	NACP|PARK1|PARK4|PD1	Synthetic Growth Defect	genetic	Gitler AD (2009)	PUBMED:19182805	559292	9606	Low Throughput	-	-	-	-	BIOGRID	P39986	-	NP_010883	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	APO:0000106	vegetative growth	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Homo sapiens
346537	854149	6622	34391	112506	YOL013C	-	HRD1	SNCA	DER3|E3 ubiquitin-protein ligase HRD1|L000002963	NACP|PARK1|PARK4|PD1	Synthetic Rescue	genetic	Gitler AD (2009)	PUBMED:19182805	559292	9606	Low Throughput	-	-	-	-	BIOGRID	Q08109	-	NP_014630	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	APO:0000111	viability	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Homo sapiens
346538	856895	6622	36901	112506	YER151C	-	UBP3	SNCA	BLM3|mRNA-binding ubiquitin-specific protease UBP3|L000002417|S000086717	NACP|PARK1|PARK4|PD1	Synthetic Rescue	genetic	Gitler AD (2009)	PUBMED:19182805	559292	9606	Low Throughput	-	-	-	-	BIOGRID	Q01477	-	NP_011078	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	APO:0000111	viability	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Homo sapiens
346539	854542	6622	34745	112506	YOR360C	-	PDE2	SNCA	SRA5|3,5-cyclic-nucleotide phosphodiesterase PDE2|L000002046	NACP|PARK1|PARK4|PD1	Synthetic Rescue	genetic	Gitler AD (2009)	PUBMED:19182805	559292	9606	Low Throughput	-	-	-	-	BIOGRID	P06776	-	NP_015005	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	APO:0000111	viability	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Homo sapiens
346540	855013	6622	35171	112506	YMR001C	-	CDC5	SNCA	MSD2|PKX2|polo kinase CDC5|L000000245	NACP|PARK1|PARK4|PD1	Synthetic Rescue	genetic	Gitler AD (2009)	PUBMED:19182805	559292	9606	Low Throughput	-	-	-	-	BIOGRID	P32562	-	NP_013714	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	APO:0000111	viability	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Homo sapiens
346541	856860	6622	36867	112506	YER123W	-	YCK3	SNCA	CKI3|casein kinase YCK3|L000002915	NACP|PARK1|PARK4|PD1	Synthetic Rescue	genetic	Gitler AD (2009)	PUBMED:19182805	559292	9606	Low Throughput	-	-	-	-	BIOGRID	P39962	-	NP_011049	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	APO:0000111	viability	phenotype	-	-	wild type	Saccharomyces cerevisiae (S288c)	Homo sapiens
436151	6622	856056	112506	36129	-	YPL051W	SNCA	ARL3	NACP|PARK1|PARK4|PD1	Arf family GTPase ARL3|L000004809	Synthetic Growth Defect	genetic	Willingham S (2003)	PUBMED:14657499	9606	559292	Low Throughput	-	-	deletion of the yeast gene enhances toxicity of human alpha-synuclein in a yeast background|yeast deletion strains show synthetic growth defects in cells overexpressing human alpha-synuclein	-	BIOGRID	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	Q02804	-	NP_015274	APO:0000106	vegetative growth	phenotype	-	-	-	Homo sapiens	Saccharomyces cerevisiae (S288c)
436152	6622	853536	112506	33829	-	YJR073C	SNCA	OPI3	NACP|PARK1|PARK4|PD1	PEM2|bifunctional phosphatidyl-N-methylethanolamine N-methyltransferase/phosphatidyl-N-dimethylethanolamine N-methyltransferase|L000001304	Synthetic Growth Defect	genetic	Willingham S (2003)	PUBMED:14657499	9606	559292	Low Throughput	-	-	deletion of the yeast gene enhances toxicity of human alpha-synuclein in a yeast background|yeast deletion strains show synthetic growth defects in cells overexpressing human alpha-synuclein	-	BIOGRID	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	P05375	-	NP_012607	APO:0000106	vegetative growth	phenotype	-	-	-	Homo sapiens	Saccharomyces cerevisiae (S288c)
436153	6622	855687	112506	35783	-	YNL041C	SNCA	COG6	NACP|PARK1|PARK4|PD1	COD2|SEC37	Synthetic Growth Defect	genetic	Willingham S (2003)	PUBMED:14657499	9606	559292	Low Throughput	-	-	deletion of the yeast gene enhances toxicity of human alpha-synuclein in a yeast background|yeast deletion strains show synthetic growth defects in cells overexpressing human alpha-synuclein	-	BIOGRID	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	P53959	-	NP_014357	APO:0000106	vegetative growth	phenotype	-	-	-	Homo sapiens	Saccharomyces cerevisiae (S288c)
436154	6622	853219	112506	33548	-	YJL210W	SNCA	PEX2	NACP|PARK1|PARK4|PD1	CRT1|PAS5|ubiquitin-protein ligase peroxin 2|L000000422|L000003076	Synthetic Growth Defect	genetic	Willingham S (2003)	PUBMED:14657499	9606	559292	Low Throughput	-	-	deletion of the yeast gene enhances toxicity of human alpha-synuclein in a yeast background|yeast deletion strains show synthetic growth defects in cells overexpressing human alpha-synuclein	-	BIOGRID	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	P32800	-	NP_012325	APO:0000106	vegetative growth	phenotype	-	-	-	Homo sapiens	Saccharomyces cerevisiae (S288c)
436155	6622	852095	112506	32536	-	YDR484W	SNCA	VPS52	NACP|PARK1|PARK4|PD1	SAC2|L000001791	Synthetic Growth Defect	genetic	Willingham S (2003)	PUBMED:14657499	9606	559292	Low Throughput	-	-	deletion of the yeast gene enhances toxicity of human alpha-synuclein in a yeast background|yeast deletion strains show synthetic growth defects in cells overexpressing human alpha-synuclein	-	BIOGRID	P37840	H6UYS5	NP_000336|NP_009292|NP_001362216|NP_001362217|NP_001362214|NP_001362215|NP_001139526|NP_001139527	P39904	-	NP_010772	APO:0000106	vegetative growth	phenotype	-	-	-	Homo sapiens	Saccharomyces cerevisiae (S288c)
