#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
939141	55366	23317	120644	116908	-	-	LGR4	DNAJC13	BNMD17|GPR48	RME8	Affinity Capture-MS	physical	Carmon KS (2014)	PUBMED:24639526	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9BXB1	Q59ER8	NP_060960	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1181570	4969	23317	111019	116908	-	-	OGN	DNAJC13	OG|OIF|SLRR3A	RME8	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.994835857	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.994835857, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	P20774	Q7Z532|A8K0R3	NP_054776|NP_148935	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1185127	2219	23317	108513	116908	RP11-447M12.1	-	FCN1	DNAJC13	FCNM	RME8	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.999999982	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.999999982, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	O00602	A0A087WVE2	NP_001994	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1191134	26580	23317	117749	116908	-	-	BSCL2	DNAJC13	GNG3LG|HMN5|PELD|SPG17	RME8	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.999967202	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.999967202, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q96G97	A0A024R549|A0A024R540	NP_001124174|NP_116056|NP_001116427	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1192289	9529	23317	114905	116908	-	-	BAG5	DNAJC13	BAG-5	RME8	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.998857575	-	BioPlex 1.0 HEK 293T cells CompPASS score = 0.998857575, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 2.0 (PMID: 28514442) and BioPlex 3.0 (PMID: 33961781). Only scores from within BioPlex 1.0 (PMID: 26186194) should be compared directly.	-	BIOGRID	Q9UL15	A0A024R6M6	NP_001015048|NP_001015049|NP_004864	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1258620	23317	164	116908	106673	-	-	DNAJC13	AP1G1	RME8	ADTG|CLAPG1	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.079302555	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	O75165	-	NP_001316055|NP_056083	O43747	Q8IY97	NP_001025178|NP_001119	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1259240	23317	523	116908	107007	-	-	DNAJC13	ATP6V1A	RME8	ATP6A1|ATP6V1A1|HO68|VA68|VPP2|Vma1	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.105813143	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	O75165	-	NP_001316055|NP_056083	P38606	-	NP_001681	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1261095	3312	23317	109544	116908	-	-	HSPA8	DNAJC13	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	RME8	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.645020279	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1267410	23317	54496	116908	119992	-	-	DNAJC13	PRMT7	RME8	-	Co-fractionation	physical	Wan C (2015)	PUBMED:26344197	9606	9606	High Throughput	0.081815822	-	Fractionation was combined with mass spectrometry from five diverse animal species to predict co-complex protein interactions conserved across metazoa using an integrative computational scoring procedure along with an SVM approach. The significant data set of 16655 PPI, was derived from a set of more than 1M interactions by examining a ROC curve of predicted interactions against reference annotated complexes at a 67.5% cumulative precision.	-	BIOGRID	O75165	-	NP_001316055|NP_056083	Q9NVM4	A0A024R6Z2|A0A024R726	NP_061896|NP_001276947|NP_001171753	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1275104	4914	23317	110969	116908	-	-	NTRK1	DNAJC13	MTC|TRK|TRK1|TRKA|Trk-A|p140-TrkA	RME8	Affinity Capture-MS	physical	Emdal KB (2015)	PUBMED:25921289	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04629	X5DR71	NP_001007793|NP_002520|NP_001012331	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1429544	1195	23317	107606	116908	-	-	CLK1	DNAJC13	CLK|CLK/STY|STY	RME8	Biochemical Activity	physical	Lipp JJ (2015)	PUBMED:26167880	9606	9606	High Throughput	-	Phosphorylation	We labeled HeLa extracts with N6-phenethyl-ATP-gammaS in the presence of either recombinant WT or analog-sensitive Clk1. We then purified thiophosphorylated peptides and identified Clk1 substrates as well as their phosphorylation sites by MS	-	BIOGRID	P49759	-	NP_004062|NP_001155879	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1452097	55791	23317	120905	116908	RP11-96K19.1	-	LRIF1	DNAJC13	C1orf103|RIF1	RME8	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q5T3J3	-	NP_060842|NP_001006946	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1452098	161424	23317	127790	116908	-	-	NOP9	DNAJC13	C14orf21	RME8	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q86U38	-	NP_777573|NP_001273296	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1466526	20479	23317	203266	116908	-	-	Vps4b	DNAJC13	8030489C12Rik|Skd1	RME8	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	P46467	Q3TN07|Q8BM73	NP_033216	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Mus musculus	Homo sapiens
1466527	22318	23317	204495	116908	RP23-26L6.8	-	Vamp2	DNAJC13	Syb-2|Syb2|sybII	RME8	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	P63044	Q8CHR4	NP_033523	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Mus musculus	Homo sapiens
1466528	23897	23317	204783	116908	-	-	Hax1	DNAJC13	HAX-1|HSP1BP-1|Hs1bp1|SIG-111|Silg111|mHAX-1s	RME8	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	O35387	Q8R5I5|Q3UXX9|B9EJR4	NP_035956|NP_001268961|NP_001297610	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Mus musculus	Homo sapiens
1466529	53970	23317	207542	116908	-	-	Rfx5	DNAJC13	-	RME8	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q9JL61	Q0P5W9	NP_059091	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Mus musculus	Homo sapiens
1466530	70767	23317	214242	116908	-	-	Prpf3	DNAJC13	3632413F13Rik	RME8	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q922U1	-	NP_081817	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Mus musculus	Homo sapiens
1466531	71846	23317	214975	116908	-	-	Syce2	DNAJC13	1700013H19Rik|AA407907|Cesc1	RME8	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q505B8	E9PYH4	NP_001161718|NP_082230|NP_001161716	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Mus musculus	Homo sapiens
1514042	22938	23317	116597	116908	-	-	SNW1	DNAJC13	Bx42|NCOA-62|PRPF45|Prp45|SKIIP|SKIP	RME8	Affinity Capture-MS	physical	Lleres D (2010)	PUBMED:20467437	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13573	G3V3A4	NP_001305773|NP_036377	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2212949	1956	23317	108276	116908	-	-	EGFR	DNAJC13	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	RME8	Affinity Capture-MS	physical	Yao Z (2017)	PUBMED:28065597	9606	9606	High Throughput	-	-	-	-	BIOGRID	P00533	-	NP_001333829|NP_001333828|NP_958440|NP_005219|NP_001333827|NP_001333826|NP_958441|NP_001333870|NP_958439	O75165	-	NP_001316055|NP_056083	BTO:0000007	HEK-293 cell	phenotype	-	-	-	Homo sapiens	Homo sapiens
2215133	5801	23317	111765	116908	-	-	PTPRR	DNAJC13	EC-PTP|PCPTP1|PTP-SL|PTPBR7|PTPRQ	RME8	Proximity Label-MS	physical	St-Denis N (2016)	PUBMED:27880917	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q15256	Q7Z2V8	NP_001193944|NP_001193945|NP_570897|NP_002840	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2215232	52	23317	106568	116908	-	-	ACP1	DNAJC13	HAAP	RME8	Affinity Capture-MS	physical	Li X (2016)	PUBMED:27432908	9606	9606	High Throughput	-	-	high-confidence candidate interacting protein	-	BIOGRID	P24666	Q59EH3	NP_001035739|NP_009030|NP_004291	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2220212	11275	23317	116431	116908	-	-	KLHL2	DNAJC13	ABP-KELCH|MAV|MAYVEN	RME8	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999999117	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999999117, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	O95198	-	NP_009177|NP_001154994|NP_001154993	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2220651	9388	23317	114788	116908	UNQ387/PRO719	-	LIPG	DNAJC13	EDL|EL|PRO719	RME8	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999998649	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999998649, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9Y5X9	A0A024R2B5	NP_006024	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2220670	56674	23317	121182	116908	UNQ712/PRO1375	-	TMEM9B	DNAJC13	C11orf15	RME8	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999998619	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999998619, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9NQ34	B7Z6P5|Q543A1	NP_001273024|NP_065695|NP_001273023	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2221395	9522	23317	114899	116908	-	-	SCAMP1	DNAJC13	SCAMP|SCAMP37	RME8	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999997331	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999997331, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	O15126	B4E2V7|A0A087WXB0	NP_001277158|NP_004857	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2221653	3959	23317	110150	116908	-	-	LGALS3BP	DNAJC13	90K|BTBD17B|CyCAP|M2BP|MAC-2-BP|TANGO10B|gp90	RME8	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999996711	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999996711, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q08380	-	NP_005558	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2226528	2219	23317	108513	116908	RP11-447M12.1	-	FCN1	DNAJC13	FCNM	RME8	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999911552	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999911552, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	O00602	A0A087WVE2	NP_001994	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2227493	3312	23317	109544	116908	-	-	HSPA8	DNAJC13	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	RME8	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999854637	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999854637, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2229470	3313	23317	109545	116908	-	-	HSPA9	DNAJC13	CRP40|CSA|GRP-75|GRP75|HEL-S-124m|HSPA9B|MOT|MOT2|MTHSP75|PBP74	RME8	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999641572	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999641572, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P38646	-	NP_004125	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2229949	5305	23317	111322	116908	RP11-301N24.1	-	PIP4K2A	DNAJC13	PI5P4KA|PIP5K2A|PIP5KII-alpha|PIP5KIIA|PIPK	RME8	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999569084	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999569084, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48426	-	NP_005019|NP_001316991	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2231284	9530	23317	114906	116908	-	-	BAG4	DNAJC13	BAG-4|SODD	RME8	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999298346	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999298346, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	O95429	-	NP_001191807|NP_004865	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2232026	55334	23317	120615	116908	UNQ714/PRO1377	-	SLC39A9	DNAJC13	ZIP-9|ZIP9	RME8	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999086772	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999086772, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9NUM3	B4DDK0|M0QX28|C4N9M8	NP_001239080|NP_001239081|NP_001239077|NP_001239079|NP_060845	O75165	-	NP_001316055|NP_056083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
